,Word/Token,Count,Sentiment Score,Subjectivity
3345,personal,4,0.0,0.3
3346,affairs,2,0.0,0.0
3347,westward,1,0.0,0.0
3348,chasms,1,0.0,0.0
3349,Probity,1,0.0,0.0
3350,Trust,1,0.0,0.0
3351,clerks,3,0.0,0.0
3352,bond-salesmen,1,0.0,0.0
3353,lunched,1,0.0,0.0
3354,restaurants,1,0.0,0.0
3355,pig,1,0.0,0.0
3356,sausages,1,0.0,0.0
3357,mashed,1,0.0,0.0
3358,potatoes,1,0.0,0.0
3359,coffee,7,0.0,0.0
3360,Jersey,2,0.0,0.0
3361,City,2,0.0,0.0
3362,accounting,2,0.0,0.0
3363,department,1,0.0,0.0
3364,vacation,1,0.0,0.0
3365,blow,1,0.0,0.0
3366,quietly,1,0.0,0.3333333333333333
3367,Club—for,1,0.0,0.0
3368,gloomiest,1,0.0,0.0
3369,event,1,0.0,0.0
3370,day—and,1,0.0,0.0
3371,studied,1,0.0,0.0
3372,investments,1,0.0,0.0
3373,generally,1,0.05000000000000002,0.5
3374,rioters,1,0.0,0.0
3375,mellow,1,0.0,0.0
3376,Madison,1,0.0,0.0
3377,Murray,1,0.0,0.0
3378,Hill,4,0.0,0.0
3379,Hotel,5,0.0,0.0
3380,33rd,1,0.0,0.0
3381,racy,2,0.0,0.0
3382,adventurous,1,0.5,0.9
3383,satisfaction,3,0.0,0.0
3384,flicker,2,0.0,0.0
3385,liked,5,0.6,0.8
3386,pick,5,0.0,0.0
3387,crowd,9,0.0,0.0
3388,imagine,1,0.0,0.0
3389,enter,3,0.0,0.0
3390,lives,1,0.0,0.0
3391,disapprove,1,0.0,0.0
3392,corners,4,0.0,0.0
3393,hidden,1,-0.16666666666666666,0.3333333333333333
3394,metropolitan,1,0.0,0.0
3395,haunting,1,0.0,0.0
3396,loneliness,2,0.0,0.0
3397,others—poor,1,0.0,0.0
3398,loitered,1,0.0,0.0
3399,solitary,2,0.0,0.0
3400,dinner—young,1,0.0,0.0
3401,wasting,2,0.0,0.0
3402,poignant,1,0.0,0.5
3403,lanes,1,0.0,0.0
3404,Forties,1,0.0,0.0
3405,lined,2,0.0,0.0
3406,throbbing,1,0.0,0.0
3407,theatre,1,0.0,0.0
3408,district,1,0.0,0.0
3409,sinking,1,0.0,0.0
3410,Forms,1,0.0,0.0
3411,taxis,1,0.0,0.0
3412,unheard,1,0.0,0.0
3413,jokes,1,0.0,0.0
3414,lighted,3,0.0,0.0
3415,unintelligible,1,0.0,0.0
3416,Imagining,1,0.0,0.0
3417,sharing,1,0.0,0.0
3418,wished,1,0.0,0.0
3419,midsummer,2,0.0,0.0
3420,flattered,3,0.0,0.0
3421,champion,1,0.0,0.0
3422,tender,1,0.0,0.0
3423,haughty,2,0.0,0.0
3424,something—most,1,0.0,0.0
3425,affectations,1,0.0,0.0
3426,conceal,2,0.0,0.0
3427,eventually,1,0.0,0.0
3428,beginning—and,1,0.0,0.0
3429,house-party,2,0.0,0.0
3430,Warwick,1,0.0,0.0
3431,it—and,1,0.0,0.0
3432,nearly,2,0.1,0.4
3433,newspapers—a,1,0.0,0.0
3434,ball,2,0.0,0.0
3435,semifinal,1,0.0,0.0
3436,round,1,-0.2,0.4
3437,proportions,1,0.0,0.0
3438,scandal—then,1,0.0,0.0
3439,caddy,1,0.0,0.0
3440,retracted,1,0.0,0.0
3441,statement,4,0.0,0.0
3442,witness,2,0.0,0.0
3443,admitted,4,0.0,0.0
3444,mistaken,1,0.0,0.0
3445,incident,3,0.0,0.0
3446,remained,5,0.0,0.0
3447,instinctively,2,0.0,0.0
3448,avoided,2,0.0,0.0
3449,clever,1,0.16666666666666666,0.8333333333333334
3450,shrewd,1,0.0,0.0
3451,safer,1,0.0,0.0
3452,plane,1,0.0,0.0
3453,divergence,1,0.0,0.0
3454,code,1,0.0,0.0
3455,impossible,2,-0.6666666666666666,1.0
3456,incurably,1,-0.5,0.6
3457,dishonest,1,-0.3,0.5
3458,endure,2,0.0,0.0
3459,disadvantage,1,0.0,0.0
3460,unwillingness,1,0.0,0.0
3461,dealing,1,0.0,0.0
3462,subterfuges,1,0.0,0.0
3463,order,7,0.0,0.0
3464,insolent,1,0.0,0.0
3465,satisfy,1,0.0,0.0
3466,demands,1,0.0,0.0
3467,Dishonesty,1,0.0,0.0
3468,blame,1,0.0,0.0
3469,deeply—I,1,0.0,0.0
3470,sorry,5,-0.5,1.0
3471,workmen,2,0.0,0.0
3472,fender,2,0.0,0.0
3473,flicked,1,0.0,0.0
3474,rotten,2,0.0,0.0
3475,protested,1,0.0,0.0
3476,Either,1,0.0,0.0
3477,careful,2,-0.1,1.0
3478,careful.,1,-0.1,1.0
3479,not.,1,0.0,0.0
3480,takes,1,0.0,0.0
3481,accident.,1,0.0,0.0
3482,Suppose,3,0.0,0.0
3483,careless,5,-0.5,0.9
3484,yourself.,2,0.0,0.0
3485,straight,4,0.2,0.4
3486,ahead,4,0.0,0.0
3487,deliberately,3,0.0,0.0
3488,shifted,2,0.0,0.0
3489,relations,1,0.0,0.0
3490,loved,19,0.7,0.8
3491,slow-thinking,1,0.0,0.0
3492,brakes,3,0.0,0.0
3493,desires,1,0.0,0.0
3494,definitely,5,0.0,0.5
3495,tangle,1,0.0,0.0
3496,writing,1,0.0,0.0
3497,letters,2,0.0,0.0
3498,signing,1,0.0,0.0
3499,Love,2,0.5,0.6
3500,tennis,2,0.0,0.0
3501,faint,8,-0.5,1.0
3502,moustache,1,0.0,0.0
3503,perspiration,2,0.0,0.0
3504,upper,5,0.0,0.0
3505,lip,1,0.0,0.0
3506,Nevertheless,3,0.0,0.0
3507,vague,5,-0.5,0.5
3508,understanding,2,0.0,0.0
3509,tactfully,1,0.0,0.0
3510,free,4,0.4,0.8
3511,Everyone,1,0.0,0.0
3512,suspects,1,0.0,0.0
3513,cardinal,1,0.0,0.0
3514,virtues,1,0.0,0.0
3515,honest,2,0.6,0.9
3516,church,9,0.0,0.0
3517,bells,3,0.0,0.0
3518,alongshore,3,0.0,0.0
3519,twinkled,1,0.0,0.0
3520,hilariously,2,0.5,1.0
3521,bootlegger,3,0.0,0.0
3522,flowers,7,0.0,0.0
3523,Von,1,0.0,0.0
3524,Hindenburg,1,0.0,0.0
3525,devil,3,0.0,0.0
3526,Reach,1,0.0,0.0
3527,pour,1,0.0,0.0
3528,crystal,1,0.0,0.0
3529,glass.,1,0.0,0.0
3530,empty,4,-0.1,0.5
3531,spaces,1,0.0,0.0
3532,timetable,3,0.0,0.0
3533,disintegrating,1,0.0,0.0
3534,folds,3,0.0,0.0
3535,headed,1,0.0,0.0
3536,schedule,2,0.0,0.0
3537,5th,1,0.0,0.0
3538,1922.,1,0.0,0.0
3539,generalities,1,0.0,0.0
3540,hospitality,3,0.0,0.0
3541,paid,2,0.0,0.0
3542,subtle,1,-0.3333333333333333,0.5
3543,Beckers,1,0.0,0.0
3544,Leeches,1,0.0,0.0
3545,Bunsen,1,0.0,0.0
3546,Webster,1,0.0,0.0
3547,Civet,3,0.0,0.0
3548,drowned,2,-0.1,0.1
3549,Maine,1,0.0,0.0
3550,Hornbeams,1,0.0,0.0
3551,Willie,1,0.0,0.0
3552,Voltaires,1,0.0,0.0
3553,Blackbuck,1,0.0,0.0
3554,flipped,3,0.0,0.0
3555,noses,1,0.0,0.0
3556,goats,1,0.0,0.0
3557,whosoever,1,0.0,0.0
3558,Ismays,1,0.0,0.0
3559,Chrysties,1,0.0,0.0
3560,Hubert,1,0.0,0.0
3561,Auerbach,1,0.0,0.0
3562,Chrystie,1,0.0,0.0
3563,Edgar,2,0.0,0.0
3564,Beaver,1,0.0,0.0
3565,cotton-white,1,0.0,0.0
3566,winter,3,0.0,0.0
3567,Clarence,1,0.0,0.0
3568,Endive,1,0.0,0.0
3569,knickerbockers,1,0.0,0.0
3570,bum,1,0.0,0.0
3571,Etty,1,0.0,0.0
3572,farther,2,0.0,0.0
3573,Cheadles,1,0.0,0.0
3574,O.,1,0.0,0.0
3575,R.,1,0.0,0.0
3576,P.,2,0.0,0.0
3577,Schraeders,1,0.0,0.0
3578,Stonewall,1,0.0,0.0
3579,Jackson,1,0.0,0.0
3580,Abrams,1,0.0,0.0
3581,Georgia,1,0.0,0.0
3582,Fishguards,1,0.0,0.0
3583,Ripley,1,0.0,0.0
3584,Snells,1,0.0,0.0
3585,Snell,1,0.0,0.0
3586,penitentiary,1,0.0,0.0
3587,gravel,4,0.0,0.0
3588,Ulysses,1,0.0,0.0
3589,Swett,1,0.0,0.0
3590,automobile,2,0.0,0.0
3591,Dancies,1,0.0,0.0
3592,S.,3,0.0,0.0
3593,Whitebait,1,0.0,0.0
3594,sixty,1,0.0,0.0
3595,Maurice,1,0.0,0.0
3596,A.,1,0.0,0.0
3597,Flink,1,0.0,0.0
3598,Hammerheads,1,0.0,0.0
3599,Beluga,2,0.0,0.0
3600,tobacco,1,0.0,0.0
3601,importer,1,0.0,0.0
3602,Poles,1,0.0,0.0
3603,Mulreadys,1,0.0,0.0
3604,Cecil,2,0.0,0.0
3605,Roebuck,1,0.0,0.0
3606,Schoen,1,0.0,0.0
3607,Gulick,1,0.0,0.0
3608,State,1,0.0,0.0
3609,senator,1,0.0,0.0
3610,Newton,1,0.0,0.0
3611,Orchid,1,0.0,0.0
3612,controlled,1,0.0,0.0
3613,Films,1,0.0,0.0
3614,Par,1,0.0,0.0
3615,Excellence,1,0.0,0.0
3616,Eckhaust,1,0.0,0.0
3617,Clyde,1,0.0,0.0
3618,Cohen,1,0.0,0.0
3619,Schwartz,1,0.0,0.0
3620,son,6,0.0,0.0
3621,Arthur,1,0.0,0.0
3622,McCarty,1,0.0,0.0
3623,connected,2,0.0,0.0
3624,Catlips,1,0.0,0.0
3625,Bembergs,1,0.0,0.0
3626,G.,1,0.0,0.0
3627,Earl,2,0.0,0.0
3628,Muldoon,2,0.0,0.0
3629,strangled,1,0.0,0.0
3630,Da,1,0.0,0.0
3631,Fontano,1,0.0,0.0
3632,promoter,1,0.0,0.0
3633,Ed,1,0.0,0.0
3634,Legros,1,0.0,0.0
3635,James,6,0.0,0.0
3636,B,1,0.0,0.0
3637,Rot-Gut,1,0.0,0.0
3638,Ferret,2,0.0,0.0
3639,De,1,0.0,0.0
3640,Jongs,1,0.0,0.0
3641,Ernest,1,0.0,0.0
3642,Lilly—they,1,0.0,0.0
3643,gamble,1,0.0,0.0
3644,cleaned,1,0.0,0.0
3645,Associated,1,0.0,0.0
3646,Traction,1,0.0,0.0
3647,fluctuate,1,0.0,0.0
3648,profitably,1,0.0,0.0
3649,Klipspringer,6,0.0,0.0
3650,boarder,1,0.0,0.0
3651,—I,2,0.0,0.0
3652,theatrical,1,0.0,0.0
3653,Gus,1,0.0,0.0
3654,Waize,1,0.0,0.0
3655,Horace,1,0.0,0.0
3656,O,3,0.0,0.0
3657,Donavan,1,0.0,0.0
3658,Lester,1,0.0,0.0
3659,Myer,1,0.0,0.0
3660,Duckweed,1,0.0,0.0
3661,Francis,1,0.0,0.0
3662,Bull,1,0.0,0.0
3663,Also,1,0.0,0.0
3664,Chromes,1,0.0,0.0
3665,Backhyssons,1,0.0,0.0
3666,Dennickers,1,0.0,0.0
3667,Russel,1,0.0,0.0
3668,Betty,1,0.0,0.0
3669,Corrigans,1,0.0,0.0
3670,Kellehers,1,0.0,0.0
3671,Dewars,1,0.0,0.0
3672,Scullys,1,0.0,0.0
3673,W.,1,0.0,0.0
3674,Belcher,1,0.0,0.0
3675,Smirkes,1,0.0,0.0
3676,Quinns,1,0.0,0.0
3677,divorced,1,0.0,0.0
3678,Henry,2,0.0,0.0
3679,L.,1,0.0,0.0
3680,Palmetto,1,0.0,0.0
3681,Times,1,0.0,0.0
3682,Square,1,0.0,0.0
3683,Benny,1,0.0,0.0
3684,McClenahan,1,0.0,0.0
3685,inevitably,1,0.0,1.0
3686,names—Jaqueline,1,0.0,0.0
3687,Consuela,1,0.0,0.0
3688,Gloria,1,0.0,0.0
3689,Judy,1,0.0,0.0
3690,melodious,1,0.0,0.0
3691,months,8,0.0,0.0
3692,sterner,1,0.0,0.0
3693,capitalists,1,0.0,0.0
3694,confess,1,0.0,0.0
3695,addition,1,0.0,0.0
3696,Faustina,1,0.0,0.0
3697,Brien,1,0.0,0.0
3698,Baedeker,5,0.0,0.0
3699,Brewer,1,0.0,0.0
3700,shot,5,0.0,0.0
3701,Albrucksburger,1,0.0,0.0
3702,Haag,1,0.0,0.0
3703,fiancée,1,0.0,0.0
3704,Ardita,1,0.0,0.0
3705,Fitz-Peters,1,0.0,0.0
3706,Jewett,1,0.0,0.0
3707,Legion,2,0.0,0.0
3708,Claudia,1,0.0,0.0
3709,Hip,1,0.0,0.0
3710,reputed,1,0.0,0.0
3711,prince,1,0.0,0.0
3712,Duke,1,0.0,0.0
3713,lurched,1,0.0,0.0
3714,rocky,1,0.0,0.0
3715,melody,2,0.0,0.0
3716,three-noted,1,0.0,0.0
3717,horn,1,0.0,0.0
3718,urgent,1,0.0,0.0
3719,invitation,1,0.0,0.0
3720,frequent,1,0.1,0.3
3721,use,8,0.0,0.0
3722,ride,5,0.0,0.0
3723,together.,4,0.0,0.0
3724,dashboard,1,0.0,0.0
3725,resourcefulness,1,0.0,0.0
3726,peculiarly,2,0.0,0.0
3727,American—that,1,0.0,0.0
3728,lifting,1,0.0,0.0
3729,youth,4,0.0,0.0
3730,formless,1,0.0,0.0
3731,grace,1,0.0,0.0
3732,sporadic,1,0.0,0.0
3733,games,1,0.0,0.0
3734,punctilious,1,0.0,0.0
3735,restlessness,1,0.0,0.0
3736,tapping,1,0.0,0.0
3737,impatient,1,-0.2,0.9
3738,closing,2,0.0,0.0
3739,admiration,2,0.0,0.0
3740,nickel,1,0.0,0.0
3741,swollen,3,0.0,0.0
3742,monstrous,1,0.0,0.0
3743,triumphant,1,0.0,0.0
3744,hatboxes,1,0.0,0.0
3745,supper-boxes,1,0.0,0.0
3746,toolboxes,1,0.0,0.0
3747,terraced,1,0.0,0.0
3748,labyrinth,1,0.0,0.0
3749,windshields,1,0.0,0.0
3750,mirrored,2,0.0,0.0
3751,suns,1,0.0,0.0
3752,layers,1,0.0,0.0
3753,conservatory,1,0.0,0.0
3754,perhaps,12,0.0,0.0
3755,undefined,1,0.0,0.0
3756,disconcerting,1,0.0,0.0
3757,sentences,1,0.0,0.0
3758,unfinished,1,0.0,0.0
3759,indecisively,1,0.0,0.0
3760,caramel-coloured,1,0.0,0.0
3761,overwhelmed,1,0.0,0.0
3762,generalized,1,0.0,0.0
3763,evasions,1,0.0,0.0
3764,deserves,1,0.0,0.0
3765,wrong,6,-0.5,0.9
3766,stories,1,0.0,0.0
3767,hear.,1,0.0,0.0
3768,accusations,2,0.0,0.0
3769,flavoured,1,0.0,0.0
3770,truth.,1,0.0,0.0
3771,divine,1,0.0,0.0
3772,retribution,1,0.0,0.0
3773,West—all,1,0.0,0.0
3774,dead,11,-0.2,0.4
3775,educated,3,0.0,0.0
3776,ancestors,1,0.0,0.0
3777,tradition.,1,0.0,0.0
3778,sideways—and,1,0.0,0.0
3779,phrase,4,0.0,0.0
3780,swallowed,2,0.0,0.0
3781,choked,2,0.0,0.0
3782,bothered,1,0.0,0.0
3783,San,1,0.0,0.0
3784,Francisco.,1,0.0,0.0
3785,see.,6,0.0,0.0
3786,money.,2,0.0,0.0
3787,memory,5,0.0,0.0
3788,extinction,1,0.0,0.0
3789,haunted,3,0.0,0.0
3790,pulling,1,0.0,0.0
3791,leg,2,0.0,0.0
3792,otherwise,1,0.0,0.0
3793,rajah,1,0.0,0.0
3794,capitals,1,0.0,0.0
3795,Europe—Paris,1,0.0,0.0
3796,Venice,1,0.0,0.0
3797,Rome—collecting,1,0.0,0.0
3798,jewels,2,0.0,0.0
3799,chiefly,1,0.0,0.0
3800,rubies,3,0.0,0.0
3801,hunting,1,0.0,0.0
3802,managed,1,0.0,0.0
3803,restrain,1,0.0,0.0
3804,incredulous,3,0.0,0.0
3805,phrases,2,0.0,0.0
3806,worn,3,0.0,0.0
3807,threadbare,1,0.0,0.0
3808,evoked,1,0.0,0.0
3809,image,1,0.0,0.0
3810,turbaned,1,0.0,0.0
3811,character,3,0.0,0.0
3812,leaking,2,0.0,0.0
3813,sawdust,1,0.0,0.0
3814,pore,1,0.0,0.0
3815,tiger,1,0.0,0.0
3816,Bois,1,0.0,0.0
3817,Boulogne,1,0.0,0.0
3818,relief,2,0.0,0.0
3819,die,1,0.0,0.0
3820,bear,2,0.0,0.0
3821,commission,1,0.0,0.0
3822,lieutenant,2,0.0,0.0
3823,Argonne,2,0.0,0.0
3824,remains,1,0.0,0.0
3825,machine-gun,1,0.0,0.0
3826,battalion,1,0.0,0.0
3827,gap,1,0.0,0.0
3828,infantry,2,0.0,0.0
3829,advance,1,0.0,0.0
3830,sixteen,1,0.0,0.0
3831,Lewis,1,0.0,0.0
3832,guns,1,0.0,0.0
3833,insignia,1,0.0,0.0
3834,divisions,1,0.0,0.0
3835,piles,1,0.0,0.0
3836,promoted,1,0.0,0.0
3837,major,2,0.0625,0.5
3838,Allied,1,0.0,0.0
3839,government,2,0.0,0.0
3840,decoration—even,1,0.0,0.0
3841,Montenegro,6,0.0,0.0
3842,Adriatic,1,0.0,0.0
3843,Sea,1,0.0,0.0
3844,Little,2,-0.1875,0.5
3845,them—with,1,0.0,0.0
3846,comprehended,1,0.0,0.0
3847,troubled,1,-0.5,1.0
3848,sympathized,1,0.0,0.0
3849,brave,2,0.8,1.0
3850,struggles,2,0.0,0.0
3851,Montenegrin,1,0.0,0.0
3852,appreciated,1,0.2,0.1
3853,fully,3,0.0,0.0
3854,elicited,2,0.0,0.0
3855,incredulity,1,0.0,0.0
3856,fascination,1,0.0,0.0
3857,skimming,1,0.0,0.0
3858,pocket,4,0.0,0.0
3859,metal,3,0.0,0.0
3860,slung,1,0.0,0.0
3861,ribbon,1,0.0,0.0
3862,palm,1,0.0,0.0
3863,Montenegro.,1,0.0,0.0
3864,authentic,1,0.5,0.75
3865,Orderi,1,0.0,0.0
3866,di,1,0.0,0.0
3867,Danilo,1,0.0,0.0
3868,circular,2,0.0,0.0
3869,legend,1,0.0,0.0
3870,Nicolas,1,0.0,0.0
3871,Rex.,1,0.0,0.0
3872,Turn,1,0.0,0.0
3873,Major,1,0.0625,0.5
3874,Valour,1,0.0,0.0
3875,Extraordinary.,1,0.3333333333333333,1.0
3876,carry,4,0.0,0.0
3877,souvenir,1,0.0,0.0
3878,Trinity,1,0.0,0.0
3879,Quad—the,1,0.0,0.0
3880,Doncaster.,1,0.0,0.0
3881,blazers,1,0.0,0.0
3882,loafing,2,0.0,0.0
3883,archway,1,0.0,0.0
3884,spires,1,0.0,0.0
3885,younger—with,1,0.0,0.0
3886,cricket,1,0.0,0.0
3887,bat,1,0.0,0.0
3888,true,6,0.35,0.65
3889,skins,1,0.0,0.0
3890,tigers,1,0.0,0.0
3891,flaming,1,0.0,0.0
3892,Grand,1,0.5,1.0
3893,Canal,1,0.0,0.0
3894,chest,1,0.0,0.0
3895,crimson-lighted,1,0.0,0.0
3896,depths,1,0.0,0.0
3897,gnawings,1,0.0,0.0
3898,pocketing,1,0.0,0.0
3899,souvenirs,1,0.0,0.0
3900,strangers,1,0.0,0.0
3901,tea.,3,0.0,0.0
3902,consented,1,0.0,0.0
3903,matter.,1,0.0,0.0
3904,faintest,1,0.0,0.0
3905,tea,6,0.0,0.0
3906,discuss,2,0.0,0.0
3907,overpopulated,1,0.0,0.0
3908,correctness,1,0.0,0.0
3909,neared,1,0.0,0.0
3910,Port,2,0.0,0.0
3911,glimpse,3,0.0,0.0
3912,red-belted,1,0.0,0.0
3913,oceangoing,1,0.0,0.0
3914,ships,1,0.0,0.0
3915,sped,2,0.0,0.0
3916,cobbled,1,0.0,0.0
3917,slum,1,0.0,0.0
3918,undeserted,1,0.0,0.0
3919,saloons,1,0.0,0.0
3920,faded-gilt,1,0.0,0.0
3921,nineteen-hundreds,1,0.0,0.0
3922,sides,1,0.0,0.0
3923,straining,1,0.0,0.0
3924,pump,3,0.0,0.0
3925,panting,1,0.0,0.0
3926,fenders,1,0.0,0.0
3927,scattered,1,0.0,0.0
3928,Astoria—only,1,0.0,0.0
3929,twisted,1,-0.5,1.0
3930,pillars,1,0.0,0.0
3931,elevated,3,0.0,0.0
3932,jug-jug-spat,1,0.0,0.0
3933,motorcycle,2,0.0,0.0
3934,frantic,1,0.0,0.0
3935,rode,1,0.0,0.0
3936,alongside,2,0.0,0.0
3937,slowed,4,0.0,0.0
3938,card,4,0.0,0.0
3939,wallet,3,0.0,0.0
3940,Right,2,0.2857142857142857,0.5357142857142857
3941,tipping,1,0.0,0.0
3942,cap,3,0.0,0.0
3943,Know,1,0.0,0.0
3944,commissioner,1,0.0,0.0
3945,sends,2,0.0,0.0
3946,Over,2,0.0,0.0
3947,bridge,4,0.0,0.0
3948,sunlight,5,0.0,0.0
3949,girders,2,0.0,0.0
3950,heaps,1,0.0,0.0
3951,sugar,1,0.0,0.0
3952,lumps,1,0.0,0.0
3953,built,3,0.0,0.0
3954,wish,2,0.0,0.0
3955,nonolfactory,1,0.0,0.0
3956,Queensboro,1,0.0,0.0
3957,mystery,3,0.0,0.0
3958,hearse,2,0.0,0.0
3959,heaped,1,0.0,0.0
3960,blooms,1,0.0,0.0
3961,carriages,2,0.0,0.0
3962,blinds,2,0.0,0.0
3963,tragic,4,-0.75,0.75
3964,southeastern,1,0.0,0.0
3965,splendid,2,0.8333333333333334,1.0
3966,sombre,1,0.0,0.0
3967,holiday,2,0.0,0.0
3968,Blackwell,1,0.0,0.0
3969,limousine,3,0.0,0.0
3970,driven,2,0.0,0.0
3971,modish,1,0.0,0.0
3972,negroes,1,0.0,0.0
3973,bucks,1,0.0,0.0
3974,yolks,1,0.0,0.0
3975,eyeballs,1,0.0,0.0
3976,rolled,2,0.0,0.0
3977,rivalry,1,0.0,0.0
3978,Anything,3,0.0,0.0
3979,Roaring,1,0.0,0.0
3980,noon,6,0.0,0.0
3981,well-fanned,1,0.0,0.0
3982,Forty-second,1,0.0,0.0
3983,cellar,2,0.0,0.0
3984,Blinking,1,0.0,0.0
3985,brightness,1,0.0,0.0
3986,picked,5,0.0,0.0
3987,obscurely,2,0.0,0.0
3988,anteroom,1,0.0,0.0
3989,Mr,3,0.0,0.0
3990,Wolfshiem.,2,0.0,0.0
3991,flat-nosed,1,0.0,0.0
3992,Jew,1,0.0,0.0
3993,growths,1,0.0,0.0
3994,luxuriated,1,0.0,0.0
3995,nostril,1,0.0,0.0
3996,discovered,5,0.0,0.0
3997,tiny,2,0.0,0.5
3998,half-darkness,1,0.0,0.0
3999,—So,1,0.0,0.0
4000,Wolfshiem,29,0.0,0.0
4001,shaking,6,0.0,0.0
4002,evidently,3,0.25,0.25
4003,addressing,1,0.0,0.0
4004,covered,4,0.0,0.0
4005,expressive,1,0.8,1.0
4006,handed,3,0.0,0.0
4007,Katspaugh,2,0.0,0.0
4008,pay,4,0.0,0.0
4009,penny,1,0.0,0.0
4010,shuts,1,0.0,0.0
4011,mouth.,2,0.0,0.0
4012,sentence,2,0.0,0.0
4013,starting,4,0.0,0.1
4014,lapsed,2,0.0,0.0
4015,somnambulatory,1,0.0,0.0
4016,abstraction,1,0.0,0.0
4017,Highballs,1,0.0,0.0
4018,waiter,5,0.0,0.0
4019,presbyterian,1,0.0,0.0
4020,nymphs,1,0.0,0.0
4021,highballs,2,0.0,0.0
4022,small—yes,1,0.0,0.0
4023,memories.,1,0.0,0.0
4024,Metropole.,1,0.0,0.0
4025,Metropole,2,0.0,0.0
4026,brooded,1,0.0,0.0
4027,gloomily,2,0.0,0.0
4028,Filled,2,0.4,0.9
4029,Rosy,4,0.0,0.0
4030,Rosenthal,1,0.0,0.0
4031,six,6,0.0,0.0
4032,eat,9,0.0,0.0
4033,lot,9,0.0,0.0
4034,bastards,1,0.0,0.0
4035,help,7,0.0,0.0
4036,room.,2,0.0,0.0
4037,daylight.,1,0.0,0.0
4038,went.,1,0.0,0.0
4039,sidewalk,4,0.0,0.0
4040,belly,1,0.0,0.0
4041,Four,1,0.0,0.0
4042,electrocuted,1,0.0,0.0
4043,remembering,2,0.0,0.0
4044,Five,2,0.0,0.0
4045,Becker.,1,0.0,0.0
4046,nostrils,2,0.0,0.0
4047,gonnegtion.,1,0.0,0.0
4048,juxtaposition,1,0.0,0.0
4049,startling,1,-0.5,0.5
4050,succulent,1,0.0,0.0
4051,hash,1,0.0,0.0
4052,forgetting,1,0.0,0.0
4053,sentimental,4,-0.25,1.0
4054,atmosphere,1,0.0,0.0
4055,ferocious,2,0.0,0.0
4056,delicacy,1,0.0,0.0
4057,meanwhile,1,0.0,0.0
4058,roved,1,0.0,0.0
4059,room—he,1,0.0,0.0
4060,completed,1,0.0,0.0
4061,arc,1,0.0,0.0
4062,inspect,1,0.0,0.0
4063,directly,2,0.1,0.4
4064,presence,9,0.0,0.0
4065,beneath,6,0.0,0.0
4066,mysteries,1,0.0,0.0
4067,frankly,1,0.0,0.0
4068,underhand,1,0.0,0.0
4069,sportswoman,1,0.0,0.0
4070,following,5,0.0,0.1
4071,Fine,1,0.4166666666666667,0.5
4072,Handsome,1,0.5,1.0
4073,gentleman.,1,0.0,0.0
4074,Yes.,5,0.0,0.0
4075,Oggsford,4,0.0,0.0
4076,College,4,0.0,0.0
4077,England,4,0.0,0.0
4078,colleges,1,0.0,0.0
4079,world.,2,0.0,0.0
4080,gratified,1,0.0,0.0
4081,pleasure,1,0.0,0.0
4082,introduce,1,0.0,0.0
4083,sister.,1,0.0,0.0
4084,paused,2,0.0,0.0
4085,cuff,2,0.0,0.0
4086,buttons.,1,0.0,0.0
4087,composed,1,0.0,0.0
4088,oddly,2,-0.16666666666666666,0.25
4089,ivory,1,0.0,0.0
4090,Finest,1,0.0,0.0
4091,specimens,1,0.0,0.0
4092,molars,1,0.0,0.0
4093,inspected,1,0.0,0.0
4094,idea.,1,0.0,0.0
4095,Yeah.,2,0.0,0.0
4096,sleeves,1,0.0,0.0
4097,Yeah,1,0.0,0.0
4098,wife.,1,0.0,0.0
4099,instinctive,1,0.0,0.0
4100,trust,5,0.0,0.0
4101,drank,5,0.0,0.0
4102,jerk,3,0.0,0.0
4103,outstay,1,0.0,0.0
4104,welcome.,1,0.8,0.9
4105,hurry,2,0.0,0.0
4106,Meyer,7,0.0,0.0
4107,benediction,2,0.0,0.0
4108,belong,3,0.0,0.0
4109,solemnly,2,0.0,0.0
4110,your—,1,0.0,0.0
4111,supplied,1,0.0,0.0
4112,imaginary,1,0.0,0.0
4113,noun,1,0.0,0.0
4114,impose,1,0.0,0.0
4115,longer.,1,0.0,0.0
4116,offend,1,0.0,0.0
4117,becomes,1,0.0,0.0
4118,York—a,1,0.0,0.0
4119,denizen,1,0.0,0.0
4120,Broadway.,1,0.0,0.0
4121,actor,1,0.0,0.0
4122,No.,4,0.0,0.0
4123,dentist,1,0.0,0.0
4124,gambler.,1,0.0,0.0
4125,fixed,3,0.1,0.2
4126,Series,4,0.0,0.0
4127,1919.,1,0.0,0.0
4128,Fixed,1,0.1,0.2
4129,staggered,1,0.0,0.0
4130,1919,2,0.0,0.0
4131,inevitable,2,0.0,1.0
4132,start,6,0.0,0.0
4133,faith,2,0.0,0.0
4134,million,1,0.0,0.0
4135,people—with,1,0.0,0.0
4136,single-mindedness,1,0.0,0.0
4137,burglar,1,0.0,0.0
4138,blowing,1,0.0,0.0
4139,safe,3,0.5,0.5
4140,opportunity.,1,0.0,0.0
4141,jail,2,-0.1,0.0
4142,smart,1,0.21428571428571427,0.6428571428571429
4143,paying,1,0.0,0.0
4144,check,1,0.0,0.0
4145,hello,3,0.0,0.0
4146,someone.,1,0.0,0.0
4147,furious,1,0.0,0.0
