chap_num,para_num,sent_num,token_num,token_str,term_str
1,89,0,1,knew,knew
1,89,1,0,,
1,89,1,1,And,and
1,89,1,2,I,i
1,89,1,3,had,had
1,89,1,4,the,the
1,89,1,5,high,high
1,89,1,6,intention,intention
1,89,1,7,of,of
1,89,1,8,reading,reading
1,89,1,9,many,many
1,89,1,10,other,other
1,90,0,0,books,books
1,90,0,1,besides,besides
1,90,1,0,,
1,90,1,1,I,i
1,90,1,2,was,was
1,90,1,3,rather,rather
1,90,1,4,literary,literary
1,90,1,5,in,in
1,90,1,6,college—one,collegeone
1,90,1,7,year,year
1,90,1,8,I,i
1,90,1,9,wrote,wrote
1,90,1,10,a,a
1,91,0,0,series,series
1,91,0,1,of,of
1,91,0,2,very,very
1,91,0,3,solemn,solemn
1,91,0,4,and,and
1,91,0,5,obvious,obvious
1,91,0,6,editorials,editorials
1,91,0,7,for,for
1,91,0,8,the,the
1,91,0,9,Yale,yale
1,91,0,10,News—and,newsand
1,91,0,11,now,now
1,92,0,0,I,i
1,92,0,1,was,was
1,92,0,2,going,going
1,92,0,3,to,to
1,92,0,4,bring,bring
1,92,0,5,back,back
1,92,0,6,all,all
1,92,0,7,such,such
1,92,0,8,things,things
1,92,0,9,into,into
1,92,0,10,my,my
1,92,0,11,life,life
1,92,0,12,and,and
1,92,0,13,become,become
1,93,0,0,again,again
1,93,0,1,that,that
1,93,0,2,most,most
1,93,0,3,limited,limited
1,93,0,4,of,of
1,93,0,5,all,all
1,93,0,6,specialists,specialists
1,93,0,7,the,the
1,93,0,8,“well,well
1,93,0,9,rounded,rounded
1,93,0,10,man,man
1,93,1,0,”,
1,94,0,0,This,this
1,94,0,1,isn’t,isnt
1,94,0,2,just,just
1,94,0,3,an,an
1,94,0,4,epigram—life,epigramlife
1,94,0,5,is,is
1,94,0,6,much,much
1,94,0,7,more,more
1,94,0,8,successfully,successfully
1,94,0,9,looked,looked
1,94,0,10,at,at
1,95,0,0,from,from
1,95,0,1,a,a
1,95,0,2,single,single
1,95,0,3,window,window
1,95,0,4,after,after
1,95,0,5,all,all
1,96,0,0,It,it
1,96,0,1,was,was
1,96,0,2,a,a
1,96,0,3,matter,matter
1,96,0,4,of,of
1,96,0,5,chance,chance
1,96,0,6,that,that
1,96,0,7,I,i
1,96,0,8,should,should
1,96,0,9,have,have
1,96,0,10,rented,rented
1,96,0,11,a,a
1,96,0,12,house,house
1,96,0,13,in,in
1,96,0,14,one,one
1,96,0,15,of,of
1,97,0,0,the,the
1,97,0,1,strangest,strangest
1,97,0,2,communities,communities
1,97,0,3,in,in
1,97,0,4,North,north
1,97,0,5,America,america
1,97,1,0,,
1,97,1,1,It,it
1,97,1,2,was,was
1,97,1,3,on,on
1,97,1,4,that,that
1,97,1,5,slender,slender
1,98,0,0,riotous,riotous
1,98,0,1,island,island
1,98,0,2,which,which
1,98,0,3,extends,extends
1,98,0,4,itself,itself
1,98,0,5,due,due
1,98,0,6,east,east
1,98,0,7,of,of
1,98,0,8,New,new
1,98,0,9,York—and,yorkand
1,98,0,10,where,where
1,99,0,0,there,there
1,99,0,1,are,are
1,99,0,2,among,among
1,99,0,3,other,other
1,99,0,4,natural,natural
1,99,0,5,curiosities,curiosities
1,99,0,6,two,two
1,99,0,7,unusual,unusual
1,99,0,8,formations,formations
1,99,0,9,of,of
1,100,0,0,land,land
1,100,1,0,,
1,100,1,1,Twenty,twenty
1,100,1,2,miles,miles
1,100,1,3,from,from
1,100,1,4,the,the
1,100,1,5,city,city
1,100,1,6,a,a
1,100,1,7,pair,pair
1,100,1,8,of,of
1,100,1,9,enormous,enormous
1,100,1,10,eggs,eggs
1,100,1,11,identical,identical
1,100,1,12,in,in
1,101,0,0,contour,contour
1,101,0,1,and,and
1,101,0,2,separated,separated
1,101,0,3,only,only
1,101,0,4,by,by
1,101,0,5,a,a
1,101,0,6,courtesy,courtesy
1,101,0,7,bay,bay
1,101,0,8,jut,jut
1,101,0,9,out,out
1,101,0,10,into,into
1,101,0,11,the,the
1,101,0,12,most,most
1,102,0,0,domesticated,domesticated
1,102,0,1,body,body
1,102,0,2,of,of
1,102,0,3,salt,salt
1,102,0,4,water,water
1,102,0,5,in,in
1,102,0,6,the,the
1,102,0,7,Western,western
1,102,0,8,hemisphere,hemisphere
1,102,0,9,the,the
1,102,0,10,great,great
1,103,0,0,wet,wet
1,103,0,1,barnyard,barnyard
1,103,0,2,of,of
1,103,0,3,Long,long
1,103,0,4,Island,island
1,103,0,5,Sound,sound
1,103,1,0,,
1,103,1,1,They,they
1,103,1,2,are,are
1,103,1,3,not,not
1,103,1,4,perfect,perfect
1,103,1,5,ovals—like,ovalslike
1,103,1,6,the,the
1,104,0,0,egg,egg
1,104,0,1,in,in
1,104,0,2,the,the
1,104,0,3,Columbus,columbus
1,104,0,4,story,story
1,104,0,5,they,they
1,104,0,6,are,are
1,104,0,7,both,both
1,104,0,8,crushed,crushed
1,104,0,9,flat,flat
1,104,0,10,at,at
1,104,0,11,the,the
1,104,0,12,contact,contact
1,105,0,0,end—but,endbut
1,105,0,1,their,their
1,105,0,2,physical,physical
1,105,0,3,resemblance,resemblance
1,105,0,4,must,must
1,105,0,5,be,be
1,105,0,6,a,a
1,105,0,7,source,source
1,105,0,8,of,of
1,105,0,9,perpetual,perpetual
1,106,0,0,wonder,wonder
1,106,0,1,to,to
1,106,0,2,the,the
1,106,0,3,gulls,gulls
1,106,0,4,that,that
1,106,0,5,fly,fly
1,106,0,6,overhead,overhead
1,106,1,0,,
1,106,1,1,To,to
1,106,1,2,the,the
1,106,1,3,wingless,wingless
1,106,1,4,a,a
1,106,1,5,more,more
1,107,0,0,interesting,interesting
1,107,0,1,phenomenon,phenomenon
1,107,0,2,is,is
1,107,0,3,their,their
1,107,0,4,dissimilarity,dissimilarity
1,107,0,5,in,in
1,107,0,6,every,every
1,107,0,7,particular,particular
1,108,0,0,except,except
1,108,0,1,shape,shape
1,108,0,2,and,and
1,108,0,3,size,size
1,109,0,0,I,i
1,109,0,1,lived,lived
1,109,0,2,at,at
1,109,0,3,West,west
1,109,0,4,Egg,egg
1,109,0,5,the—well,thewell
1,109,0,6,the,the
1,109,0,7,less,less
1,109,0,8,fashionable,fashionable
1,109,0,9,of,of
1,109,0,10,the,the
1,109,0,11,two,two
1,109,0,12,though,though
1,110,0,0,this,this
1,110,0,1,is,is
1,110,0,2,a,a
1,110,0,3,most,most
1,110,0,4,superficial,superficial
1,110,0,5,tag,tag
1,110,0,6,to,to
1,110,0,7,express,express
1,110,0,8,the,the
1,110,0,9,bizarre,bizarre
1,110,0,10,and,and
1,110,0,11,not,not
1,110,0,12,a,a
1,110,0,13,little,little
1,111,0,0,sinister,sinister
1,111,0,1,contrast,contrast
1,111,0,2,between,between
1,111,0,3,them,them
1,111,1,0,,
1,111,1,1,My,my
1,111,1,2,house,house
1,111,1,3,was,was
1,111,1,4,at,at
1,111,1,5,the,the
1,111,1,6,very,very
1,111,1,7,tip,tip
1,111,1,8,of,of
1,111,1,9,the,the
1,112,0,0,egg,egg
1,112,0,1,only,only
1,112,0,2,fifty,fifty
1,112,0,3,yards,yards
1,112,0,4,from,from
1,112,0,5,the,the
1,112,0,6,Sound,sound
1,112,0,7,and,and
1,112,0,8,squeezed,squeezed
1,112,0,9,between,between
1,112,0,10,two,two
1,112,0,11,huge,huge
1,113,0,0,places,places
1,113,0,1,that,that
1,113,0,2,rented,rented
1,113,0,3,for,for
1,113,0,4,twelve,twelve
1,113,0,5,or,or
1,113,0,6,fifteen,fifteen
1,113,0,7,thousand,thousand
1,113,0,8,a,a
1,113,0,9,season,season
1,113,1,0,,
1,113,1,1,The,the
1,113,1,2,one,one
1,113,1,3,on,on
1,114,0,0,my,my
1,114,0,1,right,right
1,114,0,2,was,was
1,114,0,3,a,a
1,114,0,4,colossal,colossal
1,114,0,5,affair,affair
1,114,0,6,by,by
1,114,0,7,any,any
1,114,0,8,standard—it,standardit
1,114,0,9,was,was
1,114,0,10,a,a
1,114,0,11,factual,factual
1,115,0,0,imitation,imitation
1,115,0,1,of,of
1,115,0,2,some,some
1,115,0,3,Hôtel,hôtel
1,115,0,4,de,de
1,115,0,5,Ville,ville
1,115,0,6,in,in
1,115,0,7,Normandy,normandy
1,115,0,8,with,with
1,115,0,9,a,a
1,115,0,10,tower,tower
1,115,0,11,on,on
1,115,0,12,one,one
1,116,0,0,side,side
1,116,0,1,spanking,spanking
1,116,0,2,new,new
1,116,0,3,under,under
1,116,0,4,a,a
1,116,0,5,thin,thin
1,116,0,6,beard,beard
1,116,0,7,of,of
1,116,0,8,raw,raw
1,116,0,9,ivy,ivy
1,116,0,10,and,and
1,116,0,11,a,a
1,116,0,12,marble,marble
1,117,0,0,swimming,swimming
1,117,0,1,pool,pool
1,117,0,2,and,and
1,117,0,3,more,more
1,117,0,4,than,than
1,117,0,5,forty,forty
1,117,0,6,acres,acres
1,117,0,7,of,of
1,117,0,8,lawn,lawn
1,117,0,9,and,and
1,117,0,10,garden,garden
1,117,1,0,,
1,117,1,1,It,it
1,117,1,2,was,was
1,118,0,0,Gatsby’s,gatsbys
1,118,0,1,mansion,mansion
1,118,1,0,,
1,118,1,1,Or,or
1,118,1,2,rather,rather
1,118,1,3,as,as
1,118,1,4,I,i
1,118,1,5,didn’t,didnt
1,118,1,6,know,know
1,118,1,7,Mr,mr
1,118,2,0,,
1,118,2,1,Gatsby,gatsby
1,118,2,2,it,it
1,118,2,3,was,was
1,118,2,4,a,a
1,119,0,0,mansion,mansion
1,119,0,1,inhabited,inhabited
1,119,0,2,by,by
1,119,0,3,a,a
1,119,0,4,gentleman,gentleman
1,119,0,5,of,of
1,119,0,6,that,that
1,119,0,7,name,name
1,119,1,0,,
1,119,1,1,My,my
1,119,1,2,own,own
1,119,1,3,house,house
1,119,1,4,was,was
1,119,1,5,an,an
1,120,0,0,eyesore,eyesore
1,120,0,1,but,but
1,120,0,2,it,it
1,120,0,3,was,was
1,120,0,4,a,a
1,120,0,5,small,small
1,120,0,6,eyesore,eyesore
1,120,0,7,and,and
1,120,0,8,it,it
1,120,0,9,had,had
1,120,0,10,been,been
1,120,0,11,overlooked,overlooked
1,120,0,12,so,so
1,120,0,13,I,i
1,121,0,0,had,had
1,121,0,1,a,a
1,121,0,2,view,view
1,121,0,3,of,of
1,121,0,4,the,the
1,121,0,5,water,water
1,121,0,6,a,a
1,121,0,7,partial,partial
1,121,0,8,view,view
1,121,0,9,of,of
1,121,0,10,my,my
1,121,0,11,neighbour’s,neighbours
1,121,0,12,lawn,lawn
1,121,0,13,and,and
1,122,0,0,the,the
1,122,0,1,consoling,consoling
1,122,0,2,proximity,proximity
1,122,0,3,of,of
1,122,0,4,millionaires—all,millionairesall
1,122,0,5,for,for
1,122,0,6,eighty,eighty
1,122,0,7,dollars,dollars
1,122,0,8,a,a
1,123,0,0,month,month
1,124,0,0,Across,across
1,124,0,1,the,the
1,124,0,2,courtesy,courtesy
1,124,0,3,bay,bay
1,124,0,4,the,the
1,124,0,5,white,white
1,124,0,6,palaces,palaces
1,124,0,7,of,of
1,124,0,8,fashionable,fashionable
1,124,0,9,East,east
1,124,0,10,Egg,egg
1,125,0,0,glittered,glittered
1,125,0,1,along,along
1,125,0,2,the,the
1,125,0,3,water,water
1,125,0,4,and,and
1,125,0,5,the,the
1,125,0,6,history,history
1,125,0,7,of,of
1,125,0,8,the,the
1,125,0,9,summer,summer
1,125,0,10,really,really
1,125,0,11,begins,begins
1,126,0,0,on,on
1,126,0,1,the,the
1,126,0,2,evening,evening
1,126,0,3,I,i
1,126,0,4,drove,drove
1,126,0,5,over,over
1,126,0,6,there,there
1,126,0,7,to,to
1,126,0,8,have,have
1,126,0,9,dinner,dinner
1,126,0,10,with,with
1,126,0,11,the,the
1,126,0,12,Tom,tom
1,127,0,0,Buchanans,buchanans
1,127,1,0,,
1,127,1,1,Daisy,daisy
1,127,1,2,was,was
1,127,1,3,my,my
1,127,1,4,second,second
1,127,1,5,cousin,cousin
1,127,1,6,once,once
1,127,1,7,removed,removed
1,127,1,8,and,and
1,127,1,9,I’d,id
1,127,1,10,known,known
1,127,1,11,Tom,tom
1,128,0,0,in,in
1,128,0,1,college,college
1,128,1,0,,
1,128,1,1,And,and
1,128,1,2,just,just
1,128,1,3,after,after
1,128,1,4,the,the
1,128,1,5,war,war
1,128,1,6,I,i
1,128,1,7,spent,spent
1,128,1,8,two,two
1,128,1,9,days,days
1,128,1,10,with,with
1,128,1,11,them,them
1,128,1,12,in,in
1,129,0,0,Chicago,chicago
1,130,0,0,Her,her
1,130,0,1,husband,husband
1,130,0,2,among,among
1,130,0,3,various,various
1,130,0,4,physical,physical
1,130,0,5,accomplishments,accomplishments
1,130,0,6,had,had
1,130,0,7,been,been
1,130,0,8,one,one
1,130,0,9,of,of
1,131,0,0,the,the
1,131,0,1,most,most
1,131,0,2,powerful,powerful
1,131,0,3,ends,ends
1,131,0,4,that,that
1,131,0,5,ever,ever
1,131,0,6,played,played
1,131,0,7,football,football
1,131,0,8,at,at
1,131,0,9,New,new
1,131,0,10,Haven—a,havena
1,132,0,0,national,national
1,132,0,1,figure,figure
1,132,0,2,in,in
1,132,0,3,a,a
1,132,0,4,way,way
1,132,0,5,one,one
1,132,0,6,of,of
1,132,0,7,those,those
1,132,0,8,men,men
1,132,0,9,who,who
1,132,0,10,reach,reach
1,132,0,11,such,such
1,132,0,12,an,an
1,132,0,13,acute,acute
1,133,0,0,limited,limited
1,133,0,1,excellence,excellence
1,133,0,2,at,at
1,133,0,3,twenty,twenty
1,133,0,4,one,one
1,133,0,5,that,that
1,133,0,6,everything,everything
1,133,0,7,afterward,afterward
1,133,0,8,savours,savours
1,133,0,9,of,of
1,134,0,0,anticlimax,anticlimax
1,134,1,0,,
1,134,1,1,His,his
1,134,1,2,family,family
1,134,1,3,were,were
1,134,1,4,enormously,enormously
1,134,1,5,wealthy—even,wealthyeven
1,134,1,6,in,in
1,134,1,7,college,college
1,134,1,8,his,his
1,135,0,0,freedom,freedom
1,135,0,1,with,with
1,135,0,2,money,money
1,135,0,3,was,was
1,135,0,4,a,a
1,135,0,5,matter,matter
1,135,0,6,for,for
1,135,0,7,reproach—but,reproachbut
1,135,0,8,now,now
1,135,0,9,he’d,hed
1,135,0,10,left,left
1,135,0,11,Chicago,chicago
1,136,0,0,and,and
1,136,0,1,come,come
1,136,0,2,East,east
1,136,0,3,in,in
1,136,0,4,a,a
1,136,0,5,fashion,fashion
1,136,0,6,that,that
1,136,0,7,rather,rather
1,136,0,8,took,took
1,136,0,9,your,your
1,136,0,10,breath,breath
1,136,0,11,away,away
1,136,1,0,,
1,136,1,1,for,for
1,137,0,0,instance,instance
1,137,0,1,he’d,hed
1,137,0,2,brought,brought
1,137,0,3,down,down
1,137,0,4,a,a
1,137,0,5,string,string
1,137,0,6,of,of
1,137,0,7,polo,polo
1,137,0,8,ponies,ponies
1,137,0,9,from,from
1,137,0,10,Lake,lake
1,138,0,0,Forest,forest
1,138,1,0,,
1,138,1,1,It,it
1,138,1,2,was,was
1,138,1,3,hard,hard
1,138,1,4,to,to
1,138,1,5,realize,realize
1,138,1,6,that,that
1,138,1,7,a,a
1,138,1,8,man,man
1,138,1,9,in,in
1,138,1,10,my,my
1,138,1,11,own,own
1,138,1,12,generation,generation
1,138,1,13,was,was
1,139,0,0,wealthy,wealthy
1,139,0,1,enough,enough
1,139,0,2,to,to
1,139,0,3,do,do
1,139,0,4,that,that
1,140,0,0,Why,why
1,140,0,1,they,they
1,140,0,2,came,came
1,140,0,3,East,east
1,140,0,4,I,i
1,140,0,5,don’t,dont
1,140,0,6,know,know
1,140,1,0,,
1,140,1,1,They,they
1,140,1,2,had,had
1,140,1,3,spent,spent
1,140,1,4,a,a
1,140,1,5,year,year
1,140,1,6,in,in
1,140,1,7,France,france
1,140,1,8,for,for
1,141,0,0,no,no
1,141,0,1,particular,particular
1,141,0,2,reason,reason
1,141,0,3,and,and
1,141,0,4,then,then
1,141,0,5,drifted,drifted
1,141,0,6,here,here
1,141,0,7,and,and
1,141,0,8,there,there
1,141,0,9,unrestfully,unrestfully
1,142,0,0,wherever,wherever
1,142,0,1,people,people
1,142,0,2,played,played
1,142,0,3,polo,polo
1,142,0,4,and,and
1,142,0,5,were,were
1,142,0,6,rich,rich
1,142,0,7,together,together
1,142,1,0,,
1,142,1,1,This,this
1,142,1,2,was,was
1,142,1,3,a,a
1,143,0,0,permanent,permanent
1,143,0,1,move,move
1,143,0,2,said,said
1,143,0,3,Daisy,daisy
1,143,0,4,over,over
1,143,0,5,the,the
1,143,0,6,telephone,telephone
1,143,0,7,but,but
1,143,0,8,I,i
1,143,0,9,didn’t,didnt
1,143,0,10,believe,believe
1,144,0,0,it—I,iti
1,144,0,1,had,had
1,144,0,2,no,no
1,144,0,3,sight,sight
1,144,0,4,into,into
1,144,0,5,Daisy’s,daisys
1,144,0,6,heart,heart
1,144,0,7,but,but
1,144,0,8,I,i
1,144,0,9,felt,felt
1,144,0,10,that,that
1,144,0,11,Tom,tom
1,144,0,12,would,would
1,144,0,13,drift,drift
1,145,0,0,on,on
1,145,0,1,forever,forever
1,145,0,2,seeking,seeking
1,145,0,3,a,a
1,145,0,4,little,little
1,145,0,5,wistfully,wistfully
1,145,0,6,for,for
1,145,0,7,the,the
1,145,0,8,dramatic,dramatic
1,145,0,9,turbulence,turbulence
1,145,0,10,of,of
1,146,0,0,some,some
1,146,0,1,irrecoverable,irrecoverable
1,146,0,2,football,football
1,146,0,3,game,game
1,147,0,0,And,and
1,147,0,1,so,so
1,147,0,2,it,it
1,147,0,3,happened,happened
1,147,0,4,that,that
1,147,0,5,on,on
1,147,0,6,a,a
1,147,0,7,warm,warm
1,147,0,8,windy,windy
1,147,0,9,evening,evening
1,147,0,10,I,i
1,147,0,11,drove,drove
1,147,0,12,over,over
1,147,0,13,to,to
1,147,0,14,East,east
1,148,0,0,Egg,egg
1,148,0,1,to,to
1,148,0,2,see,see
1,148,0,3,two,two
1,148,0,4,old,old
1,148,0,5,friends,friends
1,148,0,6,whom,whom
1,148,0,7,I,i
1,148,0,8,scarcely,scarcely
1,148,0,9,knew,knew
1,148,0,10,at,at
1,148,0,11,all,all
1,148,1,0,,
1,148,1,1,Their,their
1,148,1,2,house,house
1,149,0,0,was,was
1,149,0,1,even,even
1,149,0,2,more,more
1,149,0,3,elaborate,elaborate
1,149,0,4,than,than
1,149,0,5,I,i
1,149,0,6,expected,expected
1,149,0,7,a,a
1,149,0,8,cheerful,cheerful
1,149,0,9,red,red
1,149,0,10,and,and
1,149,0,11,white,white
1,150,0,0,Georgian,georgian
1,150,0,1,Colonial,colonial
1,150,0,2,mansion,mansion
1,150,0,3,overlooking,overlooking
1,150,0,4,the,the
1,150,0,5,bay,bay
1,150,1,0,,
1,150,1,1,The,the
1,150,1,2,lawn,lawn
1,150,1,3,started,started
1,150,1,4,at,at
1,151,0,0,the,the
1,151,0,1,beach,beach
1,151,0,2,and,and
1,151,0,3,ran,ran
1,151,0,4,towards,towards
1,151,0,5,the,the
1,151,0,6,front,front
1,151,0,7,door,door
1,151,0,8,for,for
1,151,0,9,a,a
1,151,0,10,quarter,quarter
1,151,0,11,of,of
1,151,0,12,a,a
1,151,0,13,mile,mile
1,151,0,14,,
1,152,0,0,jumping,jumping
1,152,0,1,over,over
1,152,0,2,sundials,sundials
1,152,0,3,and,and
1,152,0,4,brick,brick
1,152,0,5,walks,walks
1,152,0,6,and,and
1,152,0,7,burning,burning
1,152,0,8,gardens—finally,gardensfinally
1,152,0,9,when,when
1,153,0,0,it,it
1,153,0,1,reached,reached
1,153,0,2,the,the
1,153,0,3,house,house
1,153,0,4,drifting,drifting
1,153,0,5,up,up
1,153,0,6,the,the
1,153,0,7,side,side
1,153,0,8,in,in
1,153,0,9,bright,bright
1,153,0,10,vines,vines
1,153,0,11,as,as
1,153,0,12,though,though
1,154,0,0,from,from
1,154,0,1,the,the
1,154,0,2,momentum,momentum
1,154,0,3,of,of
1,154,0,4,its,its
1,154,0,5,run,run
1,154,1,0,,
1,154,1,1,The,the
1,154,1,2,front,front
1,154,1,3,was,was
1,154,1,4,broken,broken
1,154,1,5,by,by
1,154,1,6,a,a
1,154,1,7,line,line
1,154,1,8,of,of
1,154,1,9,French,french
1,155,0,0,windows,windows
1,155,0,1,glowing,glowing
1,155,0,2,now,now
1,155,0,3,with,with
1,155,0,4,reflected,reflected
1,155,0,5,gold,gold
1,155,0,6,and,and
1,155,0,7,wide,wide
1,155,0,8,open,open
1,155,0,9,to,to
1,155,0,10,the,the
1,155,0,11,warm,warm
1,156,0,0,windy,windy
1,156,0,1,afternoon,afternoon
1,156,0,2,and,and
1,156,0,3,Tom,tom
1,156,0,4,Buchanan,buchanan
1,156,0,5,in,in
1,156,0,6,riding,riding
1,156,0,7,clothes,clothes
1,156,0,8,was,was
1,156,0,9,standing,standing
1,156,0,10,with,with
1,157,0,0,his,his
1,157,0,1,legs,legs
1,157,0,2,apart,apart
1,157,0,3,on,on
1,157,0,4,the,the
1,157,0,5,front,front
1,157,0,6,porch,porch
1,158,0,0,He,he
1,158,0,1,had,had
1,158,0,2,changed,changed
1,158,0,3,since,since
1,158,0,4,his,his
1,158,0,5,New,new
1,158,0,6,Haven,haven
1,158,0,7,years,years
1,158,1,0,,
1,158,1,1,Now,now
1,158,1,2,he,he
1,158,1,3,was,was
1,158,1,4,a,a
1,158,1,5,sturdy,sturdy
1,159,0,0,straw,straw
1,159,0,1,haired,haired
1,159,0,2,man,man
1,159,0,3,of,of
1,159,0,4,thirty,thirty
1,159,0,5,with,with
1,159,0,6,a,a
1,159,0,7,rather,rather
1,159,0,8,hard,hard
1,159,0,9,mouth,mouth
1,159,0,10,and,and
1,159,0,11,a,a
1,160,0,0,supercilious,supercilious
1,160,0,1,manner,manner
1,160,1,0,,
1,160,1,1,Two,two
1,160,1,2,shining,shining
1,160,1,3,arrogant,arrogant
1,160,1,4,eyes,eyes
1,160,1,5,had,had
1,160,1,6,established,established
1,161,0,0,dominance,dominance
1,161,0,1,over,over
1,161,0,2,his,his
1,161,0,3,face,face
1,161,0,4,and,and
1,161,0,5,gave,gave
1,161,0,6,him,him
1,161,0,7,the,the
1,161,0,8,appearance,appearance
1,161,0,9,of,of
1,161,0,10,always,always
1,161,0,11,leaning,leaning
1,162,0,0,aggressively,aggressively
1,162,0,1,forward,forward
1,162,1,0,,
1,162,1,1,Not,not
1,162,1,2,even,even
1,162,1,3,the,the
1,162,1,4,effeminate,effeminate
1,162,1,5,swank,swank
1,162,1,6,of,of
1,162,1,7,his,his
1,162,1,8,riding,riding
1,163,0,0,clothes,clothes
1,163,0,1,could,could
1,163,0,2,hide,hide
1,163,0,3,the,the
1,163,0,4,enormous,enormous
1,163,0,5,power,power
1,163,0,6,of,of
1,163,0,7,that,that
1,163,0,8,body—he,bodyhe
1,163,0,9,seemed,seemed
1,163,0,10,to,to
1,163,0,11,fill,fill
1,164,0,0,those,those
1,164,0,1,glistening,glistening
1,164,0,2,boots,boots
1,164,0,3,until,until
1,164,0,4,he,he
1,164,0,5,strained,strained
1,164,0,6,the,the
1,164,0,7,top,top
1,164,0,8,lacing,lacing
1,164,0,9,and,and
1,164,0,10,you,you
1,164,0,11,could,could
1,165,0,0,see,see
1,165,0,1,a,a
1,165,0,2,great,great
1,165,0,3,pack,pack
1,165,0,4,of,of
1,165,0,5,muscle,muscle
1,165,0,6,shifting,shifting
1,165,0,7,when,when
1,165,0,8,his,his
1,165,0,9,shoulder,shoulder
1,165,0,10,moved,moved
1,165,0,11,under,under
1,165,0,12,his,his
1,166,0,0,thin,thin
1,166,0,1,coat,coat
1,166,1,0,,
1,166,1,1,It,it
1,166,1,2,was,was
1,166,1,3,a,a
1,166,1,4,body,body
1,166,1,5,capable,capable
1,166,1,6,of,of
1,166,1,7,enormous,enormous
1,166,1,8,leverage—a,leveragea
1,166,1,9,cruel,cruel
1,166,1,10,body,body
1,167,0,0,His,his
1,167,0,1,speaking,speaking
1,167,0,2,voice,voice
1,167,0,3,a,a
1,167,0,4,gruff,gruff
1,167,0,5,husky,husky
1,167,0,6,tenor,tenor
1,167,0,7,added,added
1,167,0,8,to,to
1,167,0,9,the,the
1,167,0,10,impression,impression
1,167,0,11,of,of
1,168,0,0,fractiousness,fractiousness
1,168,0,1,he,he
1,168,0,2,conveyed,conveyed
1,168,1,0,,
1,168,1,1,There,there
1,168,1,2,was,was
1,168,1,3,a,a
1,168,1,4,touch,touch
1,168,1,5,of,of
1,168,1,6,paternal,paternal
1,168,1,7,contempt,contempt
1,168,1,8,in,in
1,169,0,0,it,it
1,169,0,1,even,even
1,169,0,2,toward,toward
1,169,0,3,people,people
1,169,0,4,he,he
1,169,0,5,liked—and,likedand
1,169,0,6,there,there
1,169,0,7,were,were
1,169,0,8,men,men
1,169,0,9,at,at
1,169,0,10,New,new
1,169,0,11,Haven,haven
1,169,0,12,who,who
1,170,0,0,had,had
1,170,0,1,hated,hated
1,170,0,2,his,his
1,170,0,3,guts,guts
1,171,0,0,“Now,now
1,171,0,1,don’t,dont
1,171,0,2,think,think
1,171,0,3,my,my
1,171,0,4,opinion,opinion
1,171,0,5,on,on
1,171,0,6,these,these
1,171,0,7,matters,matters
1,171,0,8,is,is
1,171,0,9,final,final
1,171,0,10,”,
1,171,0,11,he,he
1,171,0,12,seemed,seemed
1,171,0,13,to,to
1,172,0,0,say,say
1,172,0,1,“just,just
1,172,0,2,because,because
1,172,0,3,I’m,im
1,172,0,4,stronger,stronger
1,172,0,5,and,and
1,172,0,6,more,more
1,172,0,7,of,of
1,172,0,8,a,a
1,172,0,9,man,man
1,172,0,10,than,than
1,172,0,11,you,you
1,172,0,12,are,are
1,172,1,0,”,
1,172,1,1,We,we
1,173,0,0,were,were
1,173,0,1,in,in
1,173,0,2,the,the
1,173,0,3,same,same
1,173,0,4,senior,senior
1,173,0,5,society,society
1,173,0,6,and,and
1,173,0,7,while,while
1,173,0,8,we,we
1,173,0,9,were,were
1,173,0,10,never,never
1,173,0,11,intimate,intimate
1,173,0,12,I,i
1,174,0,0,always,always
1,174,0,1,had,had
1,174,0,2,the,the
1,174,0,3,impression,impression
1,174,0,4,that,that
1,174,0,5,he,he
1,174,0,6,approved,approved
1,174,0,7,of,of
1,174,0,8,me,me
1,174,0,9,and,and
1,174,0,10,wanted,wanted
1,174,0,11,me,me
1,174,0,12,to,to
1,174,0,13,like,like
1,175,0,0,him,him
1,175,0,1,with,with
1,175,0,2,some,some
1,175,0,3,harsh,harsh
1,175,0,4,defiant,defiant
1,175,0,5,wistfulness,wistfulness
1,175,0,6,of,of
1,175,0,7,his,his
1,175,0,8,own,own
1,176,0,0,We,we
1,176,0,1,talked,talked
1,176,0,2,for,for
1,176,0,3,a,a
1,176,0,4,few,few
1,176,0,5,minutes,minutes
1,176,0,6,on,on
1,176,0,7,the,the
1,176,0,8,sunny,sunny
1,176,0,9,porch,porch
1,177,0,0,“I’ve,ive
1,177,0,1,got,got
1,177,0,2,a,a
1,177,0,3,nice,nice
1,177,0,4,place,place
1,177,0,5,here,here
1,177,0,6,”,
1,177,0,7,he,he
1,177,0,8,said,said
1,177,0,9,his,his
1,177,0,10,eyes,eyes
1,177,0,11,flashing,flashing
1,177,0,12,about,about
1,178,0,0,restlessly,restlessly
1,179,0,0,Turning,turning
1,179,0,1,me,me
1,179,0,2,around,around
1,179,0,3,by,by
1,179,0,4,one,one
1,179,0,5,arm,arm
1,179,0,6,he,he
1,179,0,7,moved,moved
1,179,0,8,a,a
1,179,0,9,broad,broad
1,179,0,10,flat,flat
1,179,0,11,hand,hand
1,179,0,12,along,along
1,179,0,13,the,the
1,180,0,0,front,front
1,180,0,1,vista,vista
1,180,0,2,including,including
