term_id,term_str,n,num
3961,physically,3,0
3962,piano,5,0
3963,piccolos,1,0
3964,pick,5,0
3965,picked,5,0
3966,picking,2,0
3967,picnic,1,0
3968,picture,11,0
3969,pictures,1,0
3970,piece,5,0
3971,pieces,5,0
3972,pig,1,0
3973,pigs,1,0
3974,pigsty,2,0
3975,pile,1,0
3976,piled,1,0
3977,piles,1,0
3978,pillars,1,0
3979,pink,6,0
3980,pioneer,1,0
3981,pipeline,1,0
3982,pipes,1,0
3983,pitch,1,0
3984,pitches,1,0
3985,pitful,1,0
3986,pitiful,1,0
3987,pity,1,0
3988,pivot,1,0
3989,place,20,0
3990,places,4,0
3991,plagiaristic,1,0
3992,plaid,1,0
3993,plaids,1,0
3994,plan,4,0
3995,plane,1,0
3996,plans,1,0
3997,plate,1,0
3998,platform,2,0
3999,platonic,1,0
4000,play,12,0
4001,played,7,0
4002,player,3,0
4003,playfully,1,0
4004,playing,3,0
4005,plays,1,0
4006,plaza,4,0
4007,pleasant,6,0
4008,pleasantly,2,0
4009,please,10,0
4010,pleased,1,0
4011,pleasing,1,0
4012,pleasure,1,0
4013,plenty,1,0
4014,plucked,1,0
4015,plum,1,0
4016,plunge,1,0
4017,plunged,2,0
4018,plunging,1,0
4019,pm,1,0
4020,pneumatic,1,0
4021,pocket,4,0
4022,pocketbook,1,0
4023,pocketing,1,0
4024,pockets,5,0
4025,poignant,1,0
4026,point,8,0
4027,pointed,4,0
4028,pointing,4,0
4029,pointless,1,0
4030,pointlessly,2,0
4031,pointthe,2,0
4032,poise,1,0
4033,poles,1,0
4034,police,7,0
4035,policeman,14,0
4036,polish,1,0
4037,polisher,1,0
4038,polite,6,0
4039,politely,8,0
4040,politician,1,0
4041,polo,5,0
4042,pomp,1,0
4043,pompadour,1,0
4044,pompadouror,1,0
4045,ponies,1,0
4046,pool,12,0
4047,poolroom,1,0
4048,poolrooms,1,0
4049,pools,1,0
4050,poor,8,0
4051,popular,4,0
4052,porch,16,0
4053,pore,1,0
4054,port,2,0
4055,portentous,2,0
4056,portfolio,1,0
4057,portrait,1,0
4058,pose,1,0
4059,position,5,0
4060,positive,1,0
4061,positively,1,0
4062,possessed,3,0
4063,possessions,2,0
4064,possessively,1,0
4065,possibilities,1,0
4066,possible,2,0
4067,possibly,2,0
4068,postern,1,0
4069,postman,1,0
4070,postpone,1,0
4071,postthe,1,0
4072,pot,1,0
4073,potatoes,1,0
4074,pottery,1,0
4075,pour,1,0
4076,poured,2,0
4077,pouring,2,0
4078,powder,2,0
4079,powdered,3,0
4080,powdery,1,0
4081,power,3,0
4082,powerful,2,0
4083,powers,1,0
4084,pparalysed,1,0
4085,prac,2,0
4086,practical,3,0
4087,practicalitythat,1,0
4088,practice,2,0
4089,practise,1,0
4090,prairies,1,0
4091,preceded,1,0
4092,preceding,1,0
4093,precious,2,0
4094,precipitately,1,0
4095,precisely,2,0
4096,prehistoric,1,0
4097,prejudice,1,0
4098,premature,1,0
4099,preoccupation,1,0
4100,prep,2,0
4101,presbyterian,1,0
4102,presence,9,0
4103,present,6,0
4104,presently,4,0
4105,preserved,1,0
4106,preserves,1,0
4107,president,2,0
4108,pressed,4,0
4109,pressing,2,0
4110,pressure,3,0
4111,presumably,1,0
4112,presumptuous,1,0
4113,pretences,1,0
4114,pretend,1,0
4115,pretended,2,0
4116,pretty,14,0
4117,prevented,2,0
4118,previously,1,0
4119,preyed,1,0
4120,price,1,0
4121,pride,4,0
4122,priest,1,0
4123,prig,1,0
4124,primary,1,0
4125,prince,1,0
4126,principal,1,0
4127,printed,2,0
4128,privacy,1,0
4129,private,4,0
4130,privilege,2,0
4131,privileged,1,0
4132,privy,1,0
4133,probably,6,0
4134,probity,1,0
4135,procession,2,0
4136,prodigality,1,0
4137,produced,2,0
4138,producer,1,0
4139,product,1,0
4140,profitably,1,0
4141,profound,4,0
4142,profoundly,2,0
4143,profusion,1,0
4144,prolonged,1,0
4145,prominent,1,0
4146,promise,6,0
4147,promised,3,0
4148,promises,1,0
4149,promising,3,0
4150,promoted,1,0
4151,promoter,1,0
4152,property,1,0
4153,proportions,1,0
4154,proposed,1,0
4155,proprietary,1,0
4156,proprietor,3,0
4157,prosperous,1,0
4158,protecting,1,0
4159,protest,2,0
4160,protested,1,0
4161,protégésheard,1,0
4162,proud,2,0
4163,proved,1,0
4164,provided,2,0
4165,provincial,2,0
4166,provocation,1,0
4167,proximity,2,0
4168,published,1,0
4169,puddle,1,0
4170,pull,2,0
4171,pulled,13,0
4172,pulling,1,0
4173,pulpless,1,0
4174,pump,4,0
4175,punch,1,0
4176,punctilious,1,0
4177,pungent,1,0
4178,puppies,1,0
4179,puppyish,1,0
4180,purchases,1,0
4181,pure,1,0
4182,purpose,1,0
4183,purposeless,3,0
4184,pursued,4,0
4185,pursuing,1,0
4186,push,2,0
4187,pushed,8,0
4188,pushing,2,0
4189,put,21,0
4190,putter,1,0
4191,putting,1,0
4192,puzzled,1,0
4193,pyjama,1,0
4194,pyjamas,1,0
4195,pyramid,1,0
4196,quadthe,1,0
4197,quality,11,0
4198,quantity,1,0
4199,quart,1,0
4200,quarter,4,0
4201,quartet,1,0
4202,quartets,1,0
4203,quavering,1,0
4204,queens,1,0
4205,queensboro,1,0
4206,question,10,0
4207,questioningly,1,0
4208,questions,4,0
4209,quick,4,0
4210,quickened,1,0
4211,quickening,1,0
4212,quickly,15,0
4213,quiet,5,0
4214,quieter,2,0
4215,quietly,1,0
4216,quinns,1,0
4217,quite,8,0
4218,quivered,1,0
4219,quivering,1,0
4220,quotations,1,0
4221,r,3,0
4222,race,4,0
4223,raced,3,0
4224,races,1,0
4225,racket,1,0
4226,rackrent,1,0
4227,racy,2,0
4228,radiant,3,0
4229,radiantly,1,0
4230,radiated,1,0
4231,raft,1,0
4232,rag,1,0
4233,ragged,3,0
4234,rail,1,0
4235,railed,1,0
4236,railroad,4,0
4237,rain,17,0
4238,raincoat,1,0
4239,raining,2,0
4240,raised,12,0
4241,raising,2,0
4242,rajah,1,0
4243,rakish,1,0
4244,rambling,1,0
4245,ramifications,1,0
4246,ran,13,0
4247,rancour,1,0
4248,random,1,0
4249,rang,10,0
4250,rapid,1,0
4251,rapidly,2,0
4252,rapture,1,0
4253,rare,2,0
4254,raspingly,1,0
4255,rate,2,0
4256,rather,25,0
4257,ravages,1,0
4258,ravenously,1,0
4259,raw,4,0
4260,ray,1,0
4261,re,61,0
4262,reach,8,0
4263,reached,15,0
4264,reaction,2,0
4265,reactiongatsby,1,0
4266,read,11,0
4267,readiness,1,0
4268,reading,3,0
4269,reads,1,0
4270,ready,3,0
4271,real,10,0
4272,realhave,1,0
4273,realism,1,0
4274,reality,2,0
4275,realize,4,0
4276,realized,7,0
4277,realizes,1,0
4278,realizing,2,0
4279,really,14,0
4280,reappeared,2,0
4281,rear,4,0
4282,reason,6,0
4283,reasons,2,0
4284,reassurance,1,0
4285,reassure,2,0
4286,reassured,1,0
4287,reassuring,1,0
4288,reassuringly,1,0
4289,recedes,1,0
4290,receiver,5,0
4291,recent,1,0
4292,recently,1,0
4293,receptacles,1,0
4294,reciprocal,1,0
4295,reclining,1,0
4296,recognition,1,0
4297,recognizable,2,0
4298,recognized,2,0
4299,recover,1,0
4300,recovering,1,0
4301,rectangle,1,0
4302,recurrent,1,0
4303,red,6,0
4304,redandwhite,1,0
4305,redbelted,1,0
4306,redhaired,1,0
4307,redolent,2,0
4308,reduced,1,0
4309,reference,1,0
4310,referred,1,0
4311,referring,1,0
4312,reflected,1,0
4313,refusal,1,0
4314,refuse,2,0
4315,refused,1,0
4316,regal,1,0
4317,regarded,2,0
4318,regarding,2,0
4319,register,1,0
4320,regret,1,0
4321,regular,3,0
4322,rejected,1,0
4323,rejoin,1,0
4324,related,1,0
4325,relations,1,0
4326,relentless,1,0
4327,relief,2,0
4328,relieved,3,0
4329,relieving,1,0
4330,relinquished,1,0
4331,reluctance,3,0
4332,reluctant,5,0
4333,reluctantly,1,0
4334,remain,1,0
4335,remainas,1,0
4336,remained,5,0
4337,remaining,1,0
4338,remains,1,0
4339,remark,7,0
4340,remarkable,1,0
4341,remarked,12,0
4342,remarking,1,0
4343,remarks,3,0
4344,remember,18,0
4345,remembered,10,0
4346,remembering,2,0
4347,remind,1,0
4348,reminded,4,0
4349,remote,2,0
4350,remotely,2,0
4351,removed,3,0
4352,rendered,1,0
4353,renewals,1,0
4354,rent,2,0
4355,rented,2,0
4356,repair,1,0
4357,repairing,1,0
4358,repeat,3,0
4359,repeated,11,0
4360,repelled,1,0
4361,replaced,2,0
4362,reply,2,0
4363,reported,1,0
4364,reporter,2,0
4365,reports,2,0
4366,reposing,1,0
4367,represented,2,0
4368,representing,1,0
4369,reproach,1,0
4370,reproachbut,1,0
4371,reproachfully,1,0
4372,republic,1,0
4373,reputation,1,0
4374,reputed,1,0
4375,request,5,0
4376,requestwould,1,0
4377,resemblance,2,0
4378,resemble,1,0
4379,resented,1,0
4380,resentment,1,0
4381,reserve,2,0
4382,reserved,1,0
4383,reserving,1,0
4384,resolved,3,0
4385,resolves,2,0
4386,resorted,1,0
4387,resourcefulness,1,0
4388,respectful,1,0
4389,respectfully,1,0
4390,responded,1,0
4391,response,1,0
4392,responsible,1,0
4393,responsive,1,0
4394,responsiveness,1,0
4395,rest,11,0
4396,restaurant,5,0
4397,restaurants,1,0
4398,rested,6,0
4399,resting,2,0
4400,restless,5,0
4401,restlessly,2,0
4402,restlessness,1,0
4403,restoration,2,0
4404,restrain,1,0
4405,result,1,0
4406,resumed,1,0
4407,retinas,1,0
4408,retorted,1,0
4409,retracted,1,0
4410,retreated,1,0
4411,retribution,1,0
4412,return,1,0
4413,returned,6,0
4414,returning,2,0
4415,revalued,1,0
4416,reveal,1,0
4417,revelation,1,0
4418,revelations,1,0
4419,reverent,1,0
4420,reveries,1,0
4421,reverse,1,0
4422,revisiting,1,0
4423,revolting,1,0
4424,revolved,1,0
4425,revolver,1,0
4426,revolving,1,0
4427,rex,1,0
4428,rhythm,4,0
4429,rhythmic,1,0
4430,ribbon,1,0
4431,rich,8,0
4432,richer,1,0
4433,richnevertheless,1,0
4434,rickeys,1,0
4435,ride,5,0
4436,ridges,1,0
4437,riding,2,0
4438,ridinghabit,1,0
4439,rift,1,0
4440,right,50,0
4441,rigid,1,0
4442,rigidly,2,0
4443,rinds,1,0
4444,ring,2,0
4445,ringing,1,0
4446,riot,1,0
4447,rioters,1,0
4448,riotous,2,0
4449,ripe,1,0
4450,ripley,1,0
4451,ripped,3,0
4452,ripple,1,0
4453,rippled,1,0
4454,ripples,1,0
4455,rippling,1,0
4456,rise,3,0
4457,risen,1,0
4458,riseshe,1,0
4459,rising,3,0
4460,rivalry,1,0
4461,river,2,0
4462,rivulets,1,0
4463,road,21,0
4464,roadhouse,2,0
4465,roads,1,0
4466,roadside,1,0
4467,roadster,2,0
4468,roamed,1,0
4469,roared,2,0
4470,roaring,2,0
4471,rob,1,0
4472,robin,1,0
4473,robust,1,0
4474,rock,4,0
4475,rocked,1,0
4476,rockefeller,1,0
4477,rockingfor,1,0
4478,rocky,1,0
4479,rode,1,0
4480,roebuck,1,0
4481,rolled,2,0
4482,roller,1,0
4483,rolling,1,0
4484,rollsroyce,1,0
4485,romances,1,0
4486,romantic,10,0
4487,romecollecting,1,0
4488,romp,1,0
4489,roofs,2,0
4490,room,55,0
4491,roomhe,1,0
4492,rooms,9,0
4493,roosevelt,4,0
4494,rooted,1,0
4495,rope,1,0
4496,ropes,1,0
4497,rosary,1,0
4498,rose,20,0
4499,rosebeds,1,0
4500,rosenthal,1,0
4501,roses,1,0
4502,rosy,4,0
4503,rosycoloured,2,0
4504,rotgut,1,0
4505,rotogravure,1,0
4506,rotten,2,0
4507,rouged,1,0
4508,roughly,1,0
4509,roughneck,1,0
4510,round,1,0
4511,rounded,1,0
4512,rounds,1,0
4513,rout,1,0
4514,roved,1,0
4515,row,6,0
4516,rowboat,1,0
4517,rowdy,1,0
4518,rows,1,0
4519,rub,1,0
4520,rubber,1,0
4521,rubbing,1,0
4522,rubies,3,0
4523,rude,1,0
4524,rudely,1,0
4525,rug,1,0
4526,rugs,1,0
4527,ruin,1,0
4528,rule,2,0
4529,rules,2,0
4530,rumour,1,0
4531,rumoured,1,0
4532,rumours,3,0
4533,run,12,0
4534,rung,1,0
4535,running,5,0
4536,runs,2,0
4537,rush,3,0
4538,rushed,5,0
4539,rushing,1,0
4540,russel,1,0
4541,rustle,1,0
4542,rustling,1,0
4543,s,472,0
4544,sacredness,1,0
4545,sad,7,0
4546,saddening,1,0
4547,sadness,2,0
4548,sadshe,1,0
4549,safe,3,0
4550,safer,1,0
4551,sagely,1,0
4552,said,233,0
4553,saidbut,2,0
4554,sail,1,0
4555,sailing,1,0
4556,sailors,1,0
4557,salads,1,0
4558,salmonfisher,1,0
4559,salon,1,0
4560,salons,2,0
4561,saloon,1,0
4562,saloons,1,0
4563,salt,1,0
4564,salute,1,0
4565,same,16,0
4566,san,1,0
4567,sand,3,0
4568,sandwich,1,0
4569,sandwiches,1,0
4570,sang,2,0
4571,sank,4,0
4572,santa,3,0
4573,sardinesinthebox,1,0
4574,sat,32,0
4575,satisfaction,3,0
4576,satisfactorily,1,0
4577,satisfactory,1,0
4578,satisfy,1,0
4579,saturday,5,0
4580,saucer,1,0
4581,sauntered,3,0
4582,sausages,1,0
4583,sauterne,1,0
4584,savage,2,0
4585,savagely,2,0
4586,save,3,0
4587,savours,1,0
4588,savoury,1,0
4589,saw,52,0
4590,sawdust,1,0
4591,saxophones,2,0
4592,say,37,0
4593,sayhowdedo,1,0
4594,saying,11,0
4595,says,7,0
4596,scales,1,0
4597,scalloped,1,0
4598,scampered,1,0
4599,scandal,1,0
4600,scandalthen,1,0
4601,scanty,1,0
4602,scarcely,7,0
4603,scared,3,0
4604,scattered,1,0
4605,scene,7,0
4606,sceneespecially,1,0
4607,scenehis,1,0
4608,scenes,2,0
4609,sceptically,1,0
4610,scepticism,3,0
4611,schedule,2,0
4612,schoen,1,0
4613,school,2,0
4614,schraeders,1,0
4615,schultzes,1,0
4616,schwartz,1,0
4617,science,2,0
4618,scientific,2,0
4619,scolded,1,0
4620,scolding,3,0
4621,scorn,4,0
4622,scornful,2,0
4623,scrawled,1,0
4624,scrawny,1,0
4625,screaming,1,0
4626,screens,1,0
4627,scrolls,1,0
4628,scrubbingbrushes,1,0
4629,scrutinized,2,0
4630,scrutiny,1,0
4631,scullys,1,0
4632,scurried,1,0
4633,sea,8,0
4634,seaboard,1,0
4635,seachange,1,0
4636,search,1,0
4637,searched,3,0
4638,searching,2,0
4639,searchingly,1,0
4640,seas,1,0
4641,season,4,0
4642,seat,2,0
4643,seats,2,0
4644,seawardand,1,0
4645,second,9,0
4646,secrecy,1,0
4647,secret,7,0
4648,secretary,1,0
4649,secretly,1,0
4650,secrets,1,0
4651,secure,2,0
4652,securely,1,0
4653,securities,2,0
4654,security,1,0
4655,sedative,1,0
4656,see,81,0
4657,seeing,3,0
4658,seeking,1,0
4659,seem,4,0
4660,seemed,39,0
4661,seems,1,0
4662,seen,31,0
4663,sees,2,0
4664,segg,1,0
4665,seized,2,0
4666,seizes,1,0
4667,selected,1,0
4668,selection,1,0
4669,selfabsorption,1,0
4670,selfconsciously,1,0
4671,selfcontrol,3,0
4672,selfish,1,0
4673,selfsufficiency,1,0
4674,sell,3,0
4675,selling,2,0
4676,semifinal,1,0
4677,senator,1,0
4678,send,2,0
4679,sender,1,0
4680,sends,2,0
4681,senile,1,0
4682,senior,1,0
4683,sensation,2,0
4684,sense,3,0
4685,senselessness,1,0
4686,sensibilities,1,0
4687,sensitivity,1,0
4688,sensuous,2,0
4689,sensuously,1,0
4690,sent,16,0
4691,sentence,2,0
4692,sentences,1,0
4693,sentimental,4,0
4694,sentimentality,1,0
4695,separate,1,0
4696,separated,2,0
4697,september,2,0
4698,septic,1,0
4699,serfs,1,0
4700,series,9,0
4701,servant,1,0
4702,servants,7,0
4703,served,3,0
4704,service,3,0
4705,set,16,0
4706,settee,2,0
4707,setting,1,0
4708,settle,1,0
4709,settled,1,0
4710,settler,1,0
4711,seven,4,0
4712,seventeen,1,0
4713,seventeenyearold,1,0
4714,seventyfive,1,0
4715,several,17,0
4716,sh,2,0
4717,shade,2,0
4718,shaded,1,0
4719,shades,1,0
4720,shading,1,0
4721,shadow,9,0
4722,shadowed,1,0
4723,shadows,3,0
4724,shadowy,1,0
4725,shafters,1,0
4726,shake,3,0
4727,shakes,1,0
4728,shaking,6,0
4729,shall,4,0
4730,shallows,1,0
4731,shame,2,0
4732,shape,8,0
4733,shaped,1,0
4734,shapes,1,0
4735,share,3,0
4736,sharing,1,0
4737,sharp,7,0
4738,sharper,1,0
4739,sharply,7,0
4740,shaved,1,0
4741,shawls,1,0
4742,she,407,0
4743,shed,1,0
4744,sheep,1,0
4745,sheepishly,1,0
4746,sheer,3,0
4747,sheet,1,0
4748,sheets,1,0
4749,sheik,1,0
4750,shelf,2,0
4751,shellrimmed,1,0
4752,shelves,1,0
4753,shift,1,0
4754,shifted,2,0
4755,shifting,2,0
4756,shiftless,1,0
4757,shiftlessness,1,0
4758,shining,6,0
4759,ships,1,0
4760,shirt,2,0
4761,shirtfront,1,0
4762,shirts,6,0
4763,shirtwaist,2,0
4764,shiver,1,0
4765,shivered,3,0
4766,shock,4,0
4767,shocked,2,0
4768,shockit,1,0
4769,shocks,1,0
4770,shoe,3,0
4771,shoes,5,0
4772,shone,1,0
4773,shook,17,0
4774,shop,1,0
4775,shops,1,0
4776,shore,5,0
4777,shores,1,0
4778,shorn,1,0
4779,short,14,0
4780,shortcut,2,0
4781,shortly,4,0
4782,shortsighted,1,0
4783,shortwinded,1,0
4784,shot,5,0
4785,shotsafterwards,1,0
4786,should,10,0
4787,shoulder,13,0
4788,shouldered,1,0
4789,shoulders,5,0
4790,shouldn,1,0
4791,shout,2,0
4792,shouted,3,0
4793,shoutingbefore,1,0
4794,show,7,0
4795,showed,1,0
4796,shower,1,0
4797,shown,1,0
4798,shows,4,0
4799,shrewd,1,0
4800,shrill,3,0
4801,shrink,1,0
4802,shrubbery,3,0
4803,shrugged,1,0
4804,shuffled,1,0
4805,shuffling,1,0
4806,shut,3,0
4807,shuts,1,0
4808,shutting,1,0
4809,shying,1,0
4810,shyly,1,0
4811,sick,10,0
4812,sickantired,1,0
4813,side,27,0
4814,sideboard,1,0
4815,sides,1,0
4816,sidestreet,2,0
4817,sidewalk,4,0
4818,sidewalks,2,0
4819,sideways,1,0
4820,sidewaysand,1,0
4821,sight,13,0
4822,sightseeing,1,0
4823,sign,3,0
4824,signalled,1,0
4825,signed,1,0
4826,significance,3,0
4827,significant,1,0
4828,signing,1,0
4829,signs,2,0
4830,sigourney,1,0
4831,silence,10,0
4832,silent,8,0
4833,silently,1,0
4834,silhouette,2,0
4835,silk,3,0
4836,sill,1,0
4837,silly,2,0
4838,silver,11,0
4839,simmering,1,0
4840,simon,2,0
4841,simple,1,0
4842,simplest,2,0
4843,simplicity,2,0
4844,simply,4,0
4845,simultaneously,3,0
4846,since,12,0
4847,sing,3,0
4848,singing,6,0
4849,single,11,0
4850,singlemindedness,1,0
4851,singularly,1,0
4852,sinister,4,0
4853,sinking,1,0
4854,sir,3,0
4855,sister,13,0
4856,sisters,1,0
4857,sit,13,0
4858,sitting,17,0
4859,situation,3,0
4860,six,6,0
4861,sixteen,1,0
4862,sixteenth,1,0
4863,sixty,2,0
4864,sixtyfive,1,0
4865,size,1,0
4866,skimming,1,0
4867,skin,3,0
4868,skins,1,0
4869,skipper,1,0
4870,skirt,1,0
4871,sky,9,0
4872,slagle,1,0
4873,slammed,1,0
4874,slander,1,0
4875,slap,1,0
4876,slapped,1,0
4877,slapping,2,0
4878,sleep,9,0
4879,sleeplessness,1,0
4880,sleeves,1,0
4881,sleigh,1,0
4882,slender,5,0
4883,slenderly,1,0
4884,slept,1,0
4885,slice,1,0
4886,slid,4,0
4887,slide,1,0
4888,slight,1,0
4889,slightest,1,0
4890,slightly,9,0
4891,slip,2,0
4892,slipped,2,0
4893,slippers,1,0
4894,slipping,1,0
4895,slit,1,0
4896,sloane,10,0
4897,slow,3,0
4898,slowed,4,0
4899,slowly,18,0
4900,slowthinking,1,0
4901,slum,1,0
4902,slump,1,0
4903,slung,1,0
4904,slunk,1,0
4905,small,32,0
4906,smallbreasted,1,0
4907,smaller,1,0
4908,smallyes,1,0
4909,smart,1,0
4910,smashed,2,0
4911,smeared,1,0
4912,smile,8,0
4913,smiled,12,0
4914,smiledand,1,0
4915,smiles,1,0
4916,smiling,1,0
4917,smirk,1,0
4918,smirkes,1,0
4919,smoke,4,0
4920,smoked,1,0
4921,smokeing,1,0
4922,smoking,2,0
4923,smoky,1,0
4924,smoothed,1,0
4925,smouldering,1,0
4926,snake,1,0
4927,snap,3,0
4928,snapped,5,0
4929,snatch,1,0
4930,snatched,1,0
4931,sneakers,1,0
4932,sneer,1,0
4933,sneering,1,0
4934,snell,1,0
4935,snells,1,0
4936,snob,1,0
4937,snobbery,1,0
4938,snobbishly,2,0
4939,snorted,1,0
4940,snow,4,0
4941,snubnosed,1,0
4942,so,136,0
4943,soaked,1,0
4944,soapdish,1,0
4945,sob,2,0
4946,sobbed,1,0
4947,sober,3,0
4948,sobs,1,0
4949,society,2,0
4950,sofa,2,0
4951,soft,7,0
4952,softly,2,0
4953,softmindedness,1,0
4954,soggy,2,0
4955,sold,3,0
4956,soldand,1,0
4957,soldier,1,0
4958,soldiers,1,0
4959,solemn,7,0
4960,solemnly,2,0
4961,soles,1,0
4962,solid,2,0
4963,solidarity,1,0
4964,solitary,2,0
4965,sombre,1,0
4966,some,103,0
4967,somebody,18,0
4968,somehow,4,0
4969,someone,14,0
4970,something,66,0
4971,somethingan,1,0
4972,somethingmost,1,0
4973,sometime,1,0
4974,sometimes,14,0
4975,somewhat,1,0
4976,somewhere,12,0
4977,somnambulatory,1,0
4978,son,6,0
4979,song,6,0
4980,sonofabitch,2,0
4981,soon,6,0
4982,sooner,1,0
4983,soothing,2,0
4984,sophisticated,1,0
4985,sophisticatedgod,1,0
4986,soprano,1,0
4987,sorrows,1,0
4988,sorry,8,0
4989,sort,23,0
4990,sorts,1,0
4991,sothe,1,0
4992,sought,2,0
4993,soul,2,0
4994,sound,30,0
4995,sounded,5,0
4996,sounds,1,0
4997,source,3,0
4998,south,3,0
4999,southampton,2,0
5000,southeastern,1,0
5001,southern,1,0
5002,souvenir,1,0
5003,souvenirs,1,0
5004,space,3,0
5005,spaces,1,0
5006,spades,1,0
5007,spanking,1,0
5008,spared,1,0
5009,sparkles,1,0
5010,sparkling,2,0
5011,sparse,1,0
5012,spasm,1,0
5013,spasms,1,0
5014,spat,1,0
5015,speak,15,0
5016,speaking,4,0
5017,special,2,0
5018,specialists,1,0
5019,specific,1,0
5020,specimen,1,0
5021,specimens,1,0
5022,spectacles,2,0
5023,spectroscopic,1,0
5024,speculation,1,0
5025,sped,2,0
5026,speech,2,0
5027,spend,3,0
5028,spent,4,0
5029,spiced,1,0
5030,spidery,1,0
5031,spilled,2,0
5032,spires,1,0
5033,spiritless,1,0
5034,spirits,1,0
5035,spite,1,0
5036,splash,1,0
5037,splashed,1,0
5038,splashing,1,0
5039,splendid,2,0
5040,splendour,2,0
5041,spoiled,1,0
5042,spoke,10,0
5043,spoonful,1,0
5044,sporadic,1,0
5045,sport,47,0
5046,sporting,1,0
5047,sports,3,0
5048,sportswoman,1,0
5049,spot,5,0
5050,spots,1,0
5051,spotted,1,0
5052,sprang,4,0
5053,sprawled,1,0
5054,sprawling,1,0
5055,spread,5,0
5056,spree,2,0
5057,spring,6,0
5058,springs,1,0
5059,spun,1,0
5060,spy,1,0
5061,square,5,0
5062,squarely,1,0
5063,squawk,1,0
5064,squeaked,1,0
5065,squeamishness,1,0
5066,squeezed,2,0
5067,squinted,1,0
5068,st,2,0
5069,stable,3,0
5070,stables,3,0
5071,stacks,1,0
5072,stage,1,0
5073,staggered,1,0
5074,stagnant,1,0
5075,staid,1,0
5076,stain,1,0
5077,stained,1,0
5078,stairs,3,0
5079,stale,2,0
5080,stalked,1,0
5081,stalled,1,0
5082,stand,9,0
5083,standard,1,0
5084,standardit,1,0
5085,standards,1,0
5086,standing,16,0
5087,stands,1,0
5088,star,4,0
5089,stare,2,0
5090,stared,15,0
5091,staring,6,0
5092,starlight,1,0
5093,stars,5,0
5094,starshine,1,0
5095,start,9,0
5096,started,24,0
5097,startedit,1,0
5098,starting,4,0
5099,startled,5,0
5100,startling,1,0
5101,startlingly,2,0
5102,starts,2,0
5103,state,2,0
5104,statement,4,0
5105,states,1,0
5106,station,11,0
5107,stationary,1,0
5108,stations,1,0
5109,stay,6,0
5110,stayed,9,0
5111,staying,1,0
5112,steadily,1,0
5113,steady,1,0
5114,steal,1,0
5115,steeple,1,0
5116,stella,1,0
5117,step,6,0
5118,stepped,4,0
5119,steps,24,0
5120,sterner,1,0
5121,steward,1,0
5122,sticky,1,0
5123,stiff,6,0
5124,stifflywas,1,0
5125,stifling,1,0
5126,still,29,0
5127,stilli,2,0
5128,stimulating,1,0
5129,stir,3,0
5130,stirred,1,0
5131,stirring,1,0
5132,stock,1,0
5133,stocked,1,0
5134,stoddard,1,0
5135,stone,1,0
5136,stonewall,1,0
5137,stood,28,0
5138,stoop,1,0
5139,stop,14,0
5140,stopped,20,0
5141,stopping,3,0
5142,stopus,1,0
5143,store,4,0
5144,stored,1,0
5145,stories,1,0
5146,stormily,1,0
5147,story,11,0
5148,stout,3,0
5149,stouter,1,0
5150,stove,1,0
5151,stovebut,1,0
5152,straggled,1,0
5153,straight,4,0
5154,straightening,1,0
5155,straightforward,1,0
5156,strain,1,0
5157,strained,6,0
5158,straining,1,0
5159,strand,1,0
5160,strange,6,0
5161,stranger,4,0
5162,strangers,1,0
5163,strangest,2,0
5164,strangled,1,0
5165,strata,1,0
5166,straw,4,0
5167,strawhaired,1,0
5168,streak,1,0
5169,street,14,0
5170,streets,3,0
5171,strength,1,0
5172,stretch,2,0
5173,stretched,6,0
5174,stretcher,1,0
5175,strident,1,0
5176,string,4,0
5177,stripes,1,0
5178,stroke,2,0
5179,strolled,4,0
5180,strong,1,0
5181,stronger,1,0
5182,struck,2,0
5183,struggle,2,0
5184,struggled,1,0
5185,struggles,2,0
5186,struggling,2,0
5187,stuck,3,0
5188,studied,1,0
5189,studies,2,0
5190,study,3,0
5191,stuff,4,0
5192,stumble,1,0
5193,stumbled,1,0
5194,stunned,1,0
5195,stunts,2,0
5196,stupid,2,0
5197,sturdy,2,0
5198,subdued,1,0
5199,subject,7,0
5200,subjects,1,0
5201,submerged,2,0
5202,substantiality,1,0
5203,substitute,1,0
5204,subterfuges,1,0
5205,subtle,1,0
5206,subtly,1,0
5207,subway,2,0
5208,success,1,0
5209,successful,1,0
5210,successfully,1,0
5211,succulent,1,0
5212,such,19,0
5213,suchsuch,1,0
5214,suck,1,0
5215,sudden,5,0
5216,suddenly,40,0
5217,suddenness,1,0
5218,suffered,1,0
5219,sufferinglook,1,0
5220,suffocating,1,0
5221,sugar,1,0
5222,suggest,1,0
5223,suggested,14,0
5224,suggestion,6,0
5225,suggestiveness,1,0
5226,suicide,1,0
5227,suit,13,0
5228,suite,2,0
5229,suits,3,0
5230,sulkily,1,0
5231,sullen,1,0
5232,summer,19,0
5233,summing,1,0
5234,sumptuous,1,0
5235,sun,11,0
5236,sunday,4,0
5237,sundials,1,0
5238,sung,2,0
5239,sunken,2,0
5240,sunlight,5,0
5241,sunny,1,0
5242,sunor,1,0
5243,suns,1,0
5244,sunset,1,0
5245,sunshine,4,0
5246,sunstrained,2,0
5247,supercilious,2,0
5248,superficial,1,0
5249,superfluous,1,0
5250,superior,5,0
